,Capacity dV CCCT,Charge time dV CCCT,Coefficient of skewness CCCV,Discharge_Q,Energy dV CCCT,Entropy dV CCCT,Entropy dV CCCT Shannon,Frechet Distance CC curve,Group,Hausdorff Distance CC curve,Kurtosis coefficient CCCV,Lagged Cumulated Discharge Capacity,Lagged Cumulated Discharge Energy,Lagged Pseudo Resistace,Lagged cycle time,Mean DV CCCV,Recovery Voltage,SOH_discharge_capacity,Slope CCCV-CCCT
10,536.838612057624,0.004756938084028661,0.01688611417836379,699.415647752736,536.838612057624,0.1284810892415968,8.636624620543671,0.8468532671582655,8001.0,6.385650157775802,0.13501944478413694,7180.784912341432,22520.83598406563,0.01814300000000157,0.7991389703238383,0.4734910793654632,2.6999238,0.9462932123200184,18.938486555014173
11,533.748443022376,0.004745407029986382,0.017605957089423648,696.283591215166,533.748443022376,0.12922565299105754,8.614709844115247,0.8468491323930036,8001.0,6.405947460377281,0.13786847999712942,7880.200560094167,24718.572520048838,0.018544750000000217,0.8768688294803724,0.4705781584151249,2.6998034,0.9420556121867814,18.95065408581979
12,531.07389369696,0.004745406913571061,0.0180004064113052,693.267285432255,531.07389369696,0.128835421663404,8.611024797307406,0.8468491323930036,8001.0,6.390631072234139,0.13663897029943278,8576.484151309334,26907.28273963917,0.018745000000002232,0.9542422036174684,0.4710493657274632,2.6999238,0.9379746201503272,19.00970414392113
13,527.9844634306639,0.004745406797155738,0.018817076372949756,690.368794359355,527.9844634306639,0.12923793653525836,8.5999128421871,0.8468491323930036,8001.0,6.409312280809449,0.13860106684538015,9269.75143674159,29087.079490493954,0.01884500000000067,1.031270656734705,0.4692257399836453,2.7000439,0.9340530286945624,18.9759222132097
14,525.312263764208,0.00474542798474431,0.019567020200149082,687.619240684899,525.312263764208,0.12763721911607648,8.622051819456425,0.846849140376623,8001.0,6.410390576852842,0.13895454397951695,9960.120231100944,31258.3600959506,0.018544750000000217,1.1079570214496923,0.4689193361353933,2.6999638,0.9303329460978872,18.958995647050983
15,520.233585242177,0.004780092975124717,0.021196204016352388,681.826315458059,520.233585242177,0.12862240938393718,8.62570884306451,0.8468615614915534,8001.0,6.453914406050393,0.1410531148880018,10647.739471785842,33421.47601735809,0.01954725000000046,1.1843266444047913,0.4666806908670481,2.700078,0.9224952521039802,18.85538006941968
16,514.248124135532,0.004814815009012818,0.0222196715542953,675.887127031664,514.248124135532,0.13213834806034164,8.62935662007968,0.8468737908108059,8001.0,6.484002498915263,0.14211474658232354,11329.565787243899,35568.13553839913,0.019561500000000454,1.2600402883253992,0.4656233714099769,2.6999977000000004,0.9144596673802968,18.71137975859429
17,511.40992262367104,0.004849536926485598,0.0229059746627534,672.743285643124,511.40992262367104,0.12688523546109073,8.632995197142984,0.8468858961820505,8001.0,6.504196533709461,0.1422694172307969,12005.452914275564,37697.00320039046,0.021266250000000486,1.3350523213157428,0.4646782386130819,2.7002168,0.9102061226159708,18.65203221837893
18,508.326029046163,0.004861111054196954,0.023579483846836908,669.731798317851,508.326029046163,0.1295882340308427,8.661778097771945,0.8468898873589141,8001.0,6.533249882012409,0.14418009522959635,12678.19619991869,39816.79954975468,0.02182175000000175,1.4097092401934788,0.4634699705410884,2.7001567000000004,0.9061316498413768,18.5172037476132
19,505.624828912832,0.004849530989304185,0.02318842123400857,667.418482944204,505.624828912832,0.12939421037737506,8.654636028527971,0.8468858940895421,8001.0,6.519775273467156,0.14362271195264664,13347.92799823654,41927.486709038036,0.02146999999999899,1.484020840958692,0.4637641708295695,2.7000365,0.9030017875869772,18.52823586178021
20,502.98906286603795,0.004907406982965767,0.02377896338553664,663.9526202195469,502.98906286603795,0.1278046099113046,8.66533591718513,0.8469056646312151,8001.0,6.553797614783336,0.143651142872961,14015.346481180744,44030.40550983816,0.02006699999999917,1.5580318639986217,0.462869459261469,2.700186,0.8983125553947695,18.408080446467928
21,500.279864941206,0.004918975057080388,0.023372074221989773,661.439608635498,500.279864941206,0.1278937721398122,8.654636028527971,0.846909543992874,8001.0,6.5631542406312535,0.14356355403297608,14679.299101400291,46124.03783324539,0.022700250000000644,1.6316749368561432,0.4636520975162289,2.700146,0.8949125087814175,18.405576892449943
22,497.444772061954,0.0049421300645917645,0.02415053771500456,658.2324497447098,497.444772061954,0.1312469149984733,8.65105169117888,0.8469172879413552,8001.0,6.59508366025759,0.14544629894533362,15340.738710035786,48209.07562823941,0.021297250000000826,1.7049929028144106,0.4612678153732971,2.6999531,0.8905732968994188,18.222384425299307
23,495.149153157766,0.004918975871987641,0.02344684401211475,656.3019662937011,495.149153157766,0.12975799778914165,8.658211482751758,0.8469095609693507,8001.0,6.563896818035254,0.1437730337401968,15998.971159780496,50285.641900516406,0.02318199999999937,1.7779796239919958,0.4640434309028053,2.7001135,0.8879613973915147,18.267312978369123
24,492.305293768426,0.004988426109775901,0.02409831770269961,652.781045274255,492.305293768426,0.12817363529680315,8.668884984266237,0.8469324412442272,8001.0,6.608817822581027,0.14428542442335696,16655.273126074197,52355.11917847767,0.02197900000000086,1.850701950956136,0.4620027213621894,2.7001178,0.8831976725985078,18.053619983186323
25,490.01284605237197,0.004953696858137846,0.02329570351746842,651.274269703515,490.01284605237197,0.12921533747287006,8.686500527183187,0.8469211624032472,8001.0,6.562458608495581,0.14211921291740254,17308.054171348453,54416.06471447912,0.02417375000000055,1.923056450788863,0.4628969351079362,2.6999974,0.8811590400633875,18.2445434261532
26,487.547020540375,0.004965270054526627,0.023332784883266483,648.850102518836,487.547020540375,0.130444170606085,8.686500527183187,0.8469249549495533,8001.0,6.589719097846446,0.14381923057564194,17959.328441051966,56470.46633647353,0.02206850000000093,1.9951909177470952,0.4620052978469103,2.6998773,0.8778791978697488,18.16183083185636
27,484.484538039056,0.005069445003755391,0.02403284664828414,645.021839758521,484.484538039056,0.1293455383064027,8.72792045456325,0.8469586396493286,8001.0,6.658933890201705,0.1441543901307758,18608.1785435708,58517.19571990403,0.022770750000000728,2.0670413257321343,0.4616472218802671,2.6999574,0.8726996468020776,17.789502814930177
28,483.0215596386409,0.004988420056179166,0.023283516327536145,644.1689847636139,483.0215596386409,0.13042166952356174,8.658211482751758,0.8469325871590947,8001.0,6.593035988537191,0.14292443619937945,19253.20038332932,60555.106729268475,0.024375250000001625,2.1384946557227518,0.4619915710916532,2.6999574,0.8715457536980744,18.037681821771432
29,480.772780941945,0.004999992903321981,0.023066804586857986,642.0891597582701,480.772780941945,0.1270146126459552,8.686500527183187,0.8469363598097366,8001.0,6.597698871564299,0.14244180347234847,19897.369368092932,62588.629735194285,0.022870750000001383,2.209804968908429,0.4640226187743369,2.6999574,0.8687317985174975,17.996008341609603
30,478.323069550259,0.0050925930263474575,0.02321574441476437,638.772923312897,478.323069550259,0.12904785499536994,8.72792045456325,0.8469658986665659,8001.0,6.6568370709975975,0.14258495154414474,20539.45852785121,64614.9433680241,0.02367300000000183,2.2808603700250387,0.4633654648496453,2.6999974,0.8642450072242404,17.708785651680056
31,476.2600461416149,0.005023142090067267,0.0227309514641143,637.819244160997,476.2600461416149,0.12929865933708373,8.686500527183187,0.8469438215411057,8001.0,6.599489446158295,0.14152887582770915,21178.231451164098,66633.65950201127,0.02507625000000013,2.3515773902181536,0.46306101013879,2.7000377,0.8629547013652368,17.976961993048782
32,473.21678967585405,0.005115741048939526,0.02326273360798644,632.203017973368,473.21678967585405,0.13141164976376427,8.74483383749958,0.8469731402049756,8001.0,6.687084023709973,0.14366826794779694,21816.0506953251,68646.57929963383,0.024273750000001204,2.4221327531849965,0.4630811933686538,2.7001004,0.8553560770889809,17.58195097975266
33,471.541657355086,0.005069437902420759,0.02245010587396833,631.744498202454,471.541657355086,0.12958335572054042,8.68999797141945,0.8469586213049964,8001.0,6.630924685184821,0.14155124185606555,22448.25371329846,70645.61446696465,0.027225500000001013,2.4921466754749417,0.4640481212922222,2.7000604,0.8547357104324376,17.75004653898761
34,466.611146234463,0.0051388818537816405,0.02261092320493066,629.520283406433,466.611146234463,0.12809152534323714,8.710806433699338,0.8469803145621287,8001.0,6.6936514345103335,0.1427518974301886,23079.99821150092,72642.05655392921,0.02331550000000071,2.5620443294756114,0.4644925825887283,2.7001407000000004,0.8517263992010129,17.52629327669016
35,466.4125083978929,0.005173611105419695,0.022411169019923075,625.490816832431,466.4125083978929,0.1276989382176569,8.74483383749958,0.8469909060717091,8001.0,6.687543839061624,0.14053563360773375,23709.518494907352,74632.09756419229,0.02341550000000137,2.6315618093358357,0.4642951075966718,2.7000203,0.846274624021976,17.46306062266898
36,465.153343772008,0.005092585925012827,0.0221070066857533,625.2583088284471,465.153343772008,0.13129854539386404,8.703903573444629,0.8469659286720521,8001.0,6.637937329391862,0.14072517355201447,24335.009311739785,76612.70072244269,0.026823750000000143,2.7007903392659505,0.4645662795110364,2.7000203,0.8459600460643808,17.669567385894414
37,463.089249937505,0.005092584993690252,0.022012571092741705,623.5531647570599,463.089249937505,0.1279796287702792,8.734709620225807,0.8469658961843478,8001.0,6.633945595507371,0.14054042008474654,24960.267620568236,78590.06002007666,0.023916250000000083,2.7699364022118966,0.4643965361449892,2.6998999,0.8436530255309314,17.693100440646475
38,460.22223416197403,0.00517361203674227,0.022013240375683262,620.477448198876,460.22223416197403,0.12968493193959324,8.73809225962049,0.8469907795806283,8001.0,6.702633849616878,0.1417826471428652,25583.820785325293,80561.41523362801,0.024918750000000326,2.8388748331926763,0.4635396361024712,2.6999803,0.8394916520881418,17.37027392801884
39,459.020348740587,0.005115740932524204,0.021810240092360263,619.5186640586239,459.020348740587,0.13004949367298976,8.72792045456325,0.8469731242158711,8001.0,6.652040822780585,0.14073701620276838,26204.29823352417,82525.64410889687,0.027926499999999518,2.9074911160860215,0.4640234167057157,2.6998746,0.8381944392978421,17.628914731806425
40,456.311150698069,0.005104161100462079,0.021526296241588312,617.607831847687,456.311150698069,0.1329189299740685,8.710806433699338,0.8469695177175148,8001.0,6.643864926425867,0.1405797590963844,26823.816897582798,84484.4078908279,0.0275890000000012,2.975965265184641,0.4640411824901896,2.699995,0.8356091274637388,17.692276883457914
41,454.2452050246431,0.005092584993690252,0.021040238601722976,615.726185617259,454.2452050246431,0.12791344065189825,8.710806433699338,0.8469658961843478,8001.0,6.621045461054897,0.13913307912825507,27441.424729430484,86435.55477217287,0.02728875000000075,3.0441856351681054,0.4665244541038239,2.7001956000000003,0.8330633035869602,17.69315921624338
42,451.58670203299596,0.005185185000300407,0.02134747262592259,612.744442737922,451.58670203299596,0.1285168619907818,8.741466986401086,0.8469944150060188,8001.0,6.693390573032665,0.14023930117757966,28057.15091504774,88380.21035570199,0.0273887500000014,3.1121792322956026,0.4657963883876115,2.7001154,0.8290290743605108,17.37019126274867
43,450.350858655084,0.005092585925012827,0.020983099844909068,612.349611637397,450.350858655084,0.1281493998948932,8.707359132080821,0.8469659286355496,8001.0,6.632655045169151,0.1402163961449625,28669.895357785663,90318.53753548373,0.030997249999999976,3.1798587563680485,0.4647320821386552,2.7001956000000003,0.8284948770035597,17.69311720770788
44,446.853125874093,0.005115737090818584,0.0206037007210676,608.876844842272,446.853125874093,0.13019767229199386,8.696967526234324,0.8469731229859335,8001.0,6.636672711044809,0.13886453837698925,29282.24496942306,92251.75894269011,0.02849150000000078,3.2474461062811315,0.4667858242662505,2.7000346,0.8237963037635186,17.64449205406878
45,441.940164004127,0.0051504630828276285,0.020629474869936725,604.286940148153,441.940164004127,0.12999976763637586,8.700439718141068,0.8469838570309656,8001.0,6.666340364338413,0.13977667038235936,29891.12181426533,94173.45332667258,0.029895749999999662,3.31462232931517,0.465470505424889,2.6999638,0.8175862687561575,17.463648631207768
46,440.458506074051,0.005115733831189573,0.020199811010679403,603.206976317105,440.458506074051,0.1282271500023547,8.734709620225807,0.8469731540598191,8001.0,6.635644631493785,0.13862850577176491,30495.40875441348,96081.8176906084,0.03288075000000168,3.381279250374064,0.4687517549655636,2.6998434,0.8161251026439102,17.574115056532555
47,438.031251419356,0.005266204010695219,0.020555534831557757,599.823900841526,438.031251419356,0.12660773328118372,8.77148946950053,0.8470185625541778,8001.0,6.737586400895758,0.13932983133096818,31098.615730730588,97984.57810743684,0.031075999999998768,3.4477684535086155,0.467239195690961,2.7001359000000003,0.8115478796870133,17.088309059901178
48,437.98245015821,0.00516202999278903,0.020419804752507056,599.862153488207,437.98245015821,0.12981369464543538,8.751544059089078,0.8469874110846289,8001.0,6.669146252290975,0.1392050636575849,31698.439631572113,99884.0638193861,0.033753499999999985,3.513946121442132,0.4665911953536525,2.7002161,0.8115996346341949,17.52544299266766
49,435.716335306008,0.0051273079589009285,0.020145535450298818,598.158701601549,435.716335306008,0.1281939020787774,8.724513853119921,0.8469765984814338,8001.0,6.642354748451562,0.13893354355101192,32298.301785060317,101778.33366703383,0.030545500000001,3.580083626438864,0.4665403309594373,2.7000957000000003,0.8092949035875883,17.573608524917685
50,431.40623733689904,0.005312499939464033,0.020537699480420408,594.280148452348,431.40623733689904,0.13207074075589878,8.751544059089078,0.8470320225858352,8001.0,6.774394545269653,0.13993676847760997,32896.46048666187,103666.41140323928,0.031147499999999436,3.646018183440901,0.4660807996264946,2.6999755000000003,0.8040473107856486,17.00746436986352
51,431.8076629628449,0.005138882901519537,0.020025063104350774,594.46757261751,431.8076629628449,0.1302065427506666,8.721099188707166,0.8469803149206272,8001.0,6.641098131516683,0.13823113912700422,33490.74063511422,105549.26664175185,0.035458000000001544,3.7115145683055744,0.4669263999936865,2.7000556,0.804300891350921,17.549607634236892
52,429.95654629808405,0.005127307027578354,0.0199015439559936,592.857351306983,429.95654629808405,0.13005749441108982,8.72792045456325,0.8469767420608098,8001.0,6.648609045648963,0.13928222728630682,34085.20820773173,107426.26351372963,0.032450500000000826,3.777004870120436,0.466758304320271,2.7000155,0.8021222991198483,17.550182882393464
53,427.913576794917,0.00516203697770834,0.020007020392214872,590.425367044817,427.913576794917,0.13114615897811038,8.72792045456325,0.8469873973698142,8001.0,6.663463253248105,0.13872779734896484,34678.06555903872,109297.26138848104,0.03214999999999968,3.8423007560195397,0.4664887914878156,2.6997349,0.7988318806009731,17.440101351215727
54,426.463252853153,0.005127308890223503,0.01998501413402044,589.447114313117,426.463252853153,0.12863965935799698,8.703903573444629,0.8469767427090146,8001.0,6.655747176159961,0.1398960930157716,35268.490926083534,111162.52685835958,0.0365607499999987,3.9073435642058034,0.4664949977403243,2.699775,0.7975083272562408,17.573546563488883
55,425.026728966773,0.005115733132697642,0.019607225636231556,588.117306595212,425.026728966773,0.1304720822371836,8.72792045456325,0.8469731377451231,8001.0,6.625127022525003,0.1377767729154863,35857.93804039665,113021.73201937975,0.033653250000000856,3.9722354821860786,0.4684051970011096,2.6998951,0.795709128137394,17.613281107266218
56,422.203197583944,0.005243055056780578,0.020094522564455812,585.560369138631,422.203197583944,0.12982587254762967,8.73809225962049,0.8470117280918292,8001.0,6.724418754344543,0.13926693686476813,36446.05534699186,114876.27861088265,0.0335529999999995,4.036968385335058,0.46730842421107893,2.7000136,0.7922496508333564,17.194074560974048
57,422.78152517246696,0.0051273079589009285,0.019733244219824742,585.746379461507,422.78152517246696,0.12820838040261892,8.714245517666138,0.8469767263956357,8001.0,6.639247818496138,0.1383499261918356,37031.61571613049,116727.72324687324,0.03917150000000147,4.101413914351724,0.467370035922249,2.7002141,0.7925013185026809,17.60482153991416
58,420.931661883497,0.005104159936308861,0.019482326709889374,584.151831021606,420.931661883497,0.12881734385495736,8.68999797141945,0.8469695334882954,8001.0,6.619682093792727,0.13780669740180151,37617.362095592005,118574.55228202937,0.03436025000000065,4.165869793272577,0.4687907534570045,2.6997731,0.7903439313034639,17.613933576755972
59,416.824237305515,0.005266204127110541,0.019876462009105568,581.275761959686,416.824237305515,0.13356427893890035,8.741466986401086,0.8470185470190621,8001.0,6.734378794309569,0.13899148780719267,38201.513926613596,120415.39888917713,0.03476075000000023,4.230138189275749,0.4668638867987141,2.6997731,0.7864526763105235,17.11106447139419
60,418.27246261201,0.00512730807531625,0.019658241343464642,581.65477831012,418.27246261201,0.12871000617025402,8.724513853119921,0.8469767263956357,8001.0,6.641025582158687,0.13844300269714566,38782.789688573284,122254.2432599799,0.04057575000000036,4.294060311396606,0.4685018627667822,2.6998935,0.7869654766759806,17.534592256172555
61,416.432538025441,0.005104160052724183,0.019241134763359542,580.033438967804,416.432538025441,0.1302169756982085,8.714245517666138,0.8469695174268075,8001.0,6.608076373218497,0.13714243663733672,39364.44446688341,124087.79442602248,0.035563000000000684,4.358028824441135,0.4680275396202053,2.6998532,0.7847718420047652,17.6765638847412
62,413.395708948749,0.005312500055879354,0.020265315715359826,577.633880189836,413.395708948749,0.1280137102058762,8.77148946950053,0.8470320379864051,8001.0,6.754674051730057,0.13844657558689089,39944.477905851214,125915.2463327777,0.03596350000000026,4.421802387223579,0.4666697991366233,2.699935,0.7815252944168609,16.95470439269801
63,414.392482003321,0.005162031040526927,0.019661871017756755,577.589392413459,414.392482003321,0.12739316447087942,8.703903573444629,0.8469873955222345,8001.0,6.629113657862949,0.13602739369404238,40522.11178604105,127749.19431293015,0.04067225000000008,4.4853479261510065,0.4679277443554266,2.7000153,0.7814651034832552,17.517649903985028
64,412.955374251054,0.0051504549337551,0.01993651323119821,576.416770813853,412.955374251054,0.13073536686041612,8.703903573444629,0.8469838704503977,8001.0,6.671124721990491,0.13981893962605618,41099.70117845451,129574.18357686694,0.03505750000000196,4.548862819094211,0.4666322961425899,2.7001758,0.7798785735508861,17.4636762003176
65,407.627830922458,0.005312500055879354,0.019996957138092058,573.0979789577469,407.627830922458,0.13239773533244736,8.761551232444429,0.8470320071517136,8001.0,6.755052333978248,0.1383518207637284,41676.117949268366,131393.98021804402,0.03525775000000175,4.612236883142032,0.4673752805091254,2.7000954,0.7753883248459467,16.977318282868055
66,407.627830922458,0.005312500055879354,0.019996957138092058,573.0979789577469,407.627830922458,0.13239773533244736,8.761551232444429,0.8470320071517136,8001.0,6.755052333978248,0.1383518207637284,42249.21592822611,133212.51201342486,0.04177499999999945,4.675200746045448,0.4673752805091254,2.7000954,0.7753883248459467,16.977318282868055
67,409.2568362253649,0.00513888883870095,0.01971788379063456,574.9714659926831,409.2568362253649,0.12885450271540833,8.731319031025128,0.8469803167489673,8001.0,6.645731912128366,0.13824607880603929,42822.31390718386,135031.0438088057,0.04177499999999945,4.738164608948863,0.4678877043559574,2.6998549,0.7779231095197325,17.495106864687937
68,407.598898201558,0.00512730807531625,0.019662640357580054,572.03756400823,407.598898201558,0.1292106986765806,8.69348695749935,0.8469767263956357,8001.0,6.646164546895047,0.1389527135329633,43397.285373176535,136846.22721604494,0.0257342500000024,4.801235972903669,0.4668659075698526,2.7001355,0.7739536079187593,17.550120925727978
69,406.161891131714,0.0051273079589009285,0.01943862217732211,570.4365837872181,406.161891131714,0.12800644317497725,8.721099188707166,0.8469767263956357,8001.0,6.616039114268634,0.13642063449563244,43969.32293718477,138650.54220371175,0.03605999999999998,4.8640553378500035,0.4692961163450142,2.7001355,0.7717875186682972,17.596940448222465
70,403.49547356929395,0.00519675901159644,0.019775713660845518,568.267859513994,403.49547356929395,0.12962880934084636,8.748192849589492,0.8469979240658833,8001.0,6.681175618642503,0.13816024072326324,44539.759520971995,140448.48863664718,0.036762249999999774,4.926687079947441,0.4685756148479045,2.699832,0.7688532848321805,17.3237770325777
71,402.872815375907,0.005115734064020217,0.019645277772603845,567.792910330743,402.872815375907,0.12810737944240685,8.714245517666138,0.8469731220453917,8001.0,6.634046804024174,0.13860491201061814,45108.027380485975,142242.89906688855,0.04223275000000193,4.989068578113802,0.4675402025490676,2.7001929,0.7682106895603253,17.597596765127953
72,401.841962687456,0.005115733132697642,0.019717843478370897,566.753230926409,401.841962687456,0.12926709908435946,8.69348695749935,0.8469731217559938,8001.0,6.656538627802211,0.14015301917613313,45675.82029081672,144031.07622391914,0.03772075000000097,5.051373508060352,0.4671790819608531,2.6997919,0.7668040273467026,17.558495614108406
73,398.35073119373595,0.00519675889518112,0.019532978808036044,564.22657246266,398.35073119373595,0.12998753838813798,8.734709620225807,0.8469979398423471,8001.0,6.673246789039943,0.13754276814760671,46242.573521743136,145815.1035998461,0.03802225000000048,5.1135525899007925,0.4684259286168037,2.7000725,0.7633855168204099,17.323892232584374
74,399.162267318003,0.005104160052724183,0.019337224717279045,564.317697574982,399.162267318003,0.13080024860705014,8.710806433699338,0.8469695174268075,8001.0,6.6185620739553235,0.13766280412377618,46806.80009420579,147595.91879183607,0.04493999999999998,5.1754261328605935,0.4686835024041328,2.6999924,0.7635088069920544,17.606055919415805
75,397.728944048552,0.00511573301628232,0.019464616822209117,563.046454543301,397.728944048552,0.12905912376149548,8.724513853119921,0.8469731217198191,8001.0,6.633834035259053,0.13845806607847908,47371.11779178077,149371.52165383712,0.038824499999998714,5.237308513838798,0.4675998070219578,2.7000725,0.7617888445406079,17.62108247351668
76,392.8061497954689,0.005219907034188509,0.019433919822409114,560.013596905284,392.8061497954689,0.13101511830568133,8.75822321472675,0.8470048643052562,8001.0,6.673978748880013,0.13679475953885714,47934.16424632407,151142.23528515108,0.0394252500000003,5.299038946861401,0.4669477740829525,2.7001529,0.7576854582266044,17.323794010154153
77,395.476379821837,0.005138882086612284,0.01964269225225841,560.649582868059,395.476379821837,0.12760630425002428,8.721099188707166,0.8469802827270023,8001.0,6.641199479615043,0.13794599818463374,48494.177843229365,152910.71152699596,0.046042750000001575,5.36037843185477,0.4679680306580908,2.6999924,0.7585459325406101,17.619701687556297
78,574.521327579671,0.0048842589603737,0.010123976959435621,735.119595112905,574.521327579671,0.12844800911300186,8.672425341971591,0.8468980600271315,8003.0,6.3849117468428815,0.12707826475678535,0.0,0.0,0.0,0.0,0.4812606161791933,2.6998932,1.0,18.537335396680746
79,565.668231227115,0.004849530989304185,0.010997249827966557,726.687227043766,565.668231227115,0.12863086177156485,8.64385618977475,0.8468861239357607,8003.0,6.3885344537635085,0.12905836464945436,735.119595112905,2301.354187595835,0.021372250000000204,0.0818327801534906,0.4797570439103568,2.6999333,0.988529256837666,18.603794813902077
80,561.459238046048,0.004814807907678187,0.011874271412016612,722.732835507585,561.459238046048,0.12842326846024762,8.632995197142984,0.8468740520869622,8003.0,6.3852821401932855,0.1305766735200382,1461.8068221566712,4575.106687880967,0.018865250000001943,0.16269362927414474,0.4788570130128369,2.7000134,0.9831500075801712,18.71273333477648
81,558.814536750417,0.0048032408813014635,0.012745500239417062,720.2066836195171,558.814536750417,0.12672048467337174,8.654636028527971,0.8468699863663078,8003.0,6.404543201209352,0.13268299124455074,2184.539657664256,6837.2024420195985,0.018565000000001497,0.2430969602428377,0.4773870441687877,2.6997411,0.9797136253848634,18.716004629734712
82,554.552561881724,0.004780085873790085,0.013852697024112973,716.0503279000578,554.552561881724,0.12848663619099082,8.636624620543671,0.8468618057883396,8003.0,6.392166391014213,0.13348794351903587,2904.7463412837733,9092.257400977169,0.01964625000000053,0.3232185503002256,0.4756698949062113,2.6999819,0.9740596396292248,18.839921858335646
83,551.453898308061,0.004756936803460121,0.01460038849078381,713.084030472968,551.453898308061,0.1283013291417012,8.603626344986285,0.8468535307065012,8003.0,6.371342388116281,0.13349031278364618,3620.796669183831,11334.86699975795,0.01804275000000022,0.4028545342152938,0.4745076965632713,2.7001824,0.9700245173895105,18.956610042756672
84,548.7256310574099,0.0047337900614365935,0.01496279013874902,710.058311972514,548.7256310574099,0.12803627080313496,8.62935662007968,0.8468451412327996,8003.0,6.363223199522516,0.1338445745893379,4333.880699656799,13568.671058238804,0.01764099999999935,0.4821543701691553,0.4752377285535486,2.7002225,0.9659085633045302,18.989923348095754
85,546.919759560465,0.004756944021210074,0.0155761816247349,708.507711773909,546.919759560465,0.13022545442488606,8.611024797307406,0.8468535160286891,8003.0,6.374385102537588,0.1337484140950902,5043.9390116293125,15793.821018940782,0.017741249999998487,0.5611286762868986,0.4749226805158584,2.6999826,0.9637992463866932,18.981767834942602
86,543.871831316783,0.004733790992759168,0.016017750003428963,705.572527561334,543.871831316783,0.12841049024817144,8.611024797307406,0.8468451588831087,8003.0,6.36662276752183,0.1343848808766576,5752.446723403223,18014.81239050049,0.01914300000000146,0.6399235960561782,0.47449697724329604,2.6999826,0.959806448164352,19.04911422467027
